id,comment_id,drug_id,sentence_index,sentences,ADR,WD,EF,INF,SSI,DI,Findings,others,rating,category
1025,154,lexapro.154,1,"Initial-brain zaps, headache, fatigue: all went away after 2 weeks Later-Weight gain.",1,,,,,,,0,4,ssri
1026,154,lexapro.154,2,This drug worked very well for anxiety and mild depression.,,,1,,1,1,,0,4,ssri
1027,154,lexapro.154,3,If you can tough it out for the first couple of weeks with the side effects.,,,,,,,,1,4,ssri
1028,154,lexapro.154,4,it is worth it.,,,1,,,,,0,4,ssri
1029,154,lexapro.154,5,Really quite amazing.,,,1,,,,,0,4,ssri
1030,154,lexapro.154,6,I was actually able to overcome a long-standing fear of flying.,,,1,,1,1,,0,4,ssri
1031,154,lexapro.154,7,I have gained weight that I have been unable to lose with diet/exercise.,1,,,,,,,0,4,ssri
1032,154,lexapro.154,8,I have discontinued my daily 10 mg dose to see if I can lose the weight.,,,,,,,,1,4,ssri
1033,154,lexapro.154,9,I did not have any withdrawal side effects.,,,,,,,,1,4,ssri
1034,155,lexapro.155,1,"I had hand shakes,warmness in my body,very energized,mood was alot better,sweating,pretty bad insomnia which i did not like.",1,,1,,,,,0,4,ssri
1035,155,lexapro.155,2,Loss in appetite but i think it is going to work hopefully.,1,,1,,,,,0,4,ssri
1036,155,lexapro.155,3,I just dont want to feel like I did before ever again!,,,,,,,,1,4,ssri
1037,155,lexapro.155,4,I just hope these side effects subside after taking it for awhile.,,,,,,,,1,4,ssri
1038,156,lexapro.156,1,None that were enough to notice until recently.,,,,,,,,1,4,ssri
1039,156,lexapro.156,2,I went off for a few days and noticed that I was able to have an orgasm again.,,,,,,,,1,4,ssri
1040,156,lexapro.156,3,"Before I went on it I was always able to, but I never put two and two together to realize that the medicine was the reason I couldn't anymore.",,,,,,,,1,4,ssri
1041,156,lexapro.156,4,It has really helped with my depression and my ability to handle things.,,,1,,1,1,,0,4,ssri
1042,156,lexapro.156,5,"My anxiety is much calmer, although still present.",,,1,,1,1,,0,4,ssri
1043,156,lexapro.156,6,"I haven't had any episodes or panic attacks since I started it, except for a three day period when I couldn't get my prescription refilled, so went without.",,1,1,,1,1,,0,4,ssri
1044,156,lexapro.156,7,"When all is said and done, and after taking so many other AD's that have really messed me up, this is by far the best, with the least amount of side effects.",1,,1,,,,,0,4,ssri
1045,157,lexapro.157,1,VIVID DREAMS!,1,,,,,,,0,4,ssri
1046,157,lexapro.157,2,Woah what is going on here?,,,,,,,,1,4,ssri
1047,157,lexapro.157,3,"For a while before I started taking lexapro, I couldnt remember my dreams at all.",,,,,,,,1,4,ssri
1048,157,lexapro.157,4,I was beginning to think I'd stopped dreaming!,,,,,,,,1,4,ssri
1049,157,lexapro.157,5,"Within a few days of starting lexapro oh my god the dreams are vivid, intense, long, and complex!",1,,,,,,,0,4,ssri
1050,157,lexapro.157,6,And I can remember every detail of them when i wake up in the morning.,1,,,,,,,0,4,ssri
1051,157,lexapro.157,7,"It Feels like im living in 2 different worlds, my daytime world and dream world.",1,,,,,,,0,4,ssri
1052,157,lexapro.157,8,"Each seems as real as the other, So bizarre!",1,,,,,,,0,4,ssri
1053,157,lexapro.157,9,"I must say I absolutly love this side effect, I cant believe its been so marked though I didnt expect it at all!",1,,,,,,,0,4,ssri
1054,157,lexapro.157,10,Makes going to bed a lot more exciting.,,,,,,,,1,4,ssri
1055,157,lexapro.157,11,"Also feel very happy, confident and a general sense of wellbeing.",,,1,,,,,0,4,ssri
1056,157,lexapro.157,12,"Have had no negative side effects, glad I tried it.",,,1,,,,,0,4,ssri
1057,158,lexapro.158,1,Jaw clenching; difficulty achieving orgasm; fatigue.,1,,,,,,,0,4,ssri
1058,158,lexapro.158,2,Very pleased with Lexapro.,,,1,,,,,0,4,ssri
1059,158,lexapro.158,3,Most of the fatigue passed after a week or so.,,,,,1,1,,0,4,ssri
1060,158,lexapro.158,4,I've found that the side effects are tolerable in exchange for the remarkably stable feeling I have and the absence of any depression or suicidal thoughts.,,,,,1,1,,0,4,ssri
1061,159,lexapro.159,1,"Shakes, sweating, difficulty sleeping, diarrhea, high blood pressure, Increased orgasms.",1,,,,,,,0,4,ssri
1062,159,lexapro.159,2,"This helped me distract my thoughts and focus them on something more logical, like my work.",,,1,,,,,0,4,ssri
1063,159,lexapro.159,3,"Still have some depression symptoms (crying, etc), but it takes the edge away for the most part.",,,1,1,1,1,,0,4,ssri
1064,159,lexapro.159,4,"The diarrhea and sweating really bugged me, though, Surprisingly, this strengthened my libido and orgasms.",1,,,,,,,0,4,ssri
1065,160,lexapro.160,1,"dry mouth, slight rash, headaches early on, slight fatigue, delayed ejaculation.",1,,,,,,,0,4,ssri
1066,160,lexapro.160,2,lexapro is a great drug.,,,1,,,,,0,4,ssri
1067,160,lexapro.160,3,started out at 10mg a day and feel great.,,,1,,,,,0,4,ssri
1068,160,lexapro.160,4,Social anxiety is gone and im feeling good helped me with withdrawal symptoms from alcohol and marijuana use.,,,1,,1,1,,0,4,ssri
1069,160,lexapro.160,5,Used to have severe depression now i dont.,,,1,,1,1,,0,4,ssri
1070,160,lexapro.160,6,Suggest use for anyone who has anxiety in social environments.,,,1,,1,1,,0,4,ssri
1071,161,lexapro.161,1,Nausea & yawning for 1st month .,1,,,,,,,0,4,ssri
1072,161,lexapro.161,2,"Over last 6 months: difficulty reaching orgasm (F), loss of impulse control resulting in financial debt, increase in risky behavior, mania, lack of empathy, lack of emotional reactivity (haven't shed a single tear in over 6 months).",1,,,,,,,0,4,ssri
1073,161,lexapro.161,3,Despite some of the side effects I like the increased energy and increase in social confidence.,,,1,,,,,0,4,ssri
1074,161,lexapro.161,4,"I've lost weight, increased activity, done better at work and get out and do things.",,,1,,,,,0,4,ssri
1075,161,lexapro.161,5,I feel much more alive.,,,1,,,,,0,4,ssri
1076,162,lexapro.162,1,"Stomach discomfort, initially some night sweats, jaw clenching.",1,,,,,,,0,4,ssri
1077,162,lexapro.162,2,"I started taking this medication when Prozac, which I'd been on for 13 years, no longer seemed to work.",,,,,,,,1,4,ssri
1078,162,lexapro.162,3,The most immediate side-effect noticed was extreme stomach discomfort.,1,,,,,,,0,4,ssri
1079,162,lexapro.162,4,"It's not like a sore stomach, but it feels like your abdomen is tensed up, which I initially mistook for a sign of additional anxiety, However, according to my doctor this tension in the stomach area is purely a chemical reaction to the medicine and not connected with an emotional state.",1,,,,,,,0,4,ssri
1080,162,lexapro.162,5,"His notion is validated by my increased ability to sleep, which is never possible if I'm anxious.",,,1,,1,1,,0,4,ssri
1081,162,lexapro.162,6,"This stomach discomfort has faded about 75%, as my body acclimates to the drug.",1,,,,,,,0,4,ssri
1082,162,lexapro.162,7,"I initially also experienced extreme night sweats and some jaw clencing at night, but these passed within a week.",1,,,,,,,0,4,ssri
1083,162,lexapro.162,8,"I sleep better, but not perfectly.",,,1,,,,,0,4,ssri
1084,162,lexapro.162,9,I still wake up a lot and am lucky to get 4-5 hours.,,,,,,,,1,4,ssri
1085,162,lexapro.162,10,"I'm also on a relatively low dose with an average of 7,5MG/day.",,,,,,,,1,4,ssri
1086,162,lexapro.162,11,"My sex drive seems a little low, but it has not been that active for a couple ye",1,,,,,,,0,4,ssri
1087,163,lexapro.163,1,"Uneven temperment, lack of patience if I skip several doses.",,1,,,,,,0,4,ssri
1088,163,lexapro.163,2,Went through a phase in life where I lost my job and was under-employed for a couple of years.,,,,,,,,1,4,ssri
1089,163,lexapro.163,3,Had descended to an all time low in self-loathing.,,,,,1,,,0,4,ssri
1090,163,lexapro.163,4,"Doc intially placed me on Welbutrine, which made me un-motived and essentially a disinterested by-stander in the story that is my life.",,,,,,,,1,4,ssri
1091,163,lexapro.163,5,"Switched me over to 10mg dose of Lexapro, which has never increased.",,,,,,,,1,4,ssri
1092,163,lexapro.163,6,"I now have a job I love (OK, like) and do not worry about the future.",,,1,,,,,0,4,ssri
1093,163,lexapro.163,7,"I continue to take Lexapro, as I said I am not as easy going if I miss several doses.",,1,1,,,,,0,4,ssri
1094,163,lexapro.163,8,"My wife can tell when I am off of it, as little things will drive me nuts: barking dogs, annoying habits of others, other drivers, belligerent children.",,1,,,,,,0,4,ssri
1095,163,lexapro.163,9,"the usual list of suspects, My mother's side of the family is full of passionate, emotional rage machines, so it is a genetic thing or I am a product of the environment in which I spent my formative years.",,,,,,,,1,4,ssri
1096,163,lexapro.163,10,When I am on it I am calm cool and in control.,,,1,,,,,0,4,ssri
1097,163,lexapro.163,11,Have notfound it to be physically addictive nor experienced any side effects.,,,,,,,,1,4,ssri
1098,164,lexapro.164,1,"Dilated pupils, sleepiness, dizziness first few days, inability to cry, anxiety.",1,,,,,,,0,4,ssri
1099,164,lexapro.164,2,Overall lexapro worked really well for me.,,,1,,,,,0,4,ssri
1100,164,lexapro.164,3,I started on the 10mg and upped that after two months of little change to the 20mg.,,,,,,,,1,4,ssri
1101,164,lexapro.164,4,Within two weeks i felt much better.,,,1,,,,,0,4,ssri
1102,164,lexapro.164,5,"As far as mood goes, i didnt feel any real highs or lows, more of a constant comfortable feeling.",,,1,,,,,0,4,ssri
1103,164,lexapro.164,6,At times I felt very anxious for no reason and at different times in the day but these negative side effects paled next to the depression i was stuck in before lexapro.,1,,1,,1,1,,0,4,ssri
1104,165,lexapro.165,1,none.,,,,,,,,1,5,ssri
1105,165,lexapro.165,2,Lexapro works for me.,,,1,,,,,0,5,ssri
1106,165,lexapro.165,3,I feel more energetic and my anxiety is now manageable.,,,1,,1,1,,0,5,ssri
1107,166,lexapro.166,1,All side effects went away within 3 weeks.,1,,,,,,,0,5,ssri
1108,166,lexapro.166,2,I started seroquel abilify and xanax at the same time so I'm not sure what side effects were just from the lexapro.,,,,,,,,1,5,ssri
1109,166,lexapro.166,3,It really helped my OCD.,,,,,1,1,,0,5,ssri
1110,166,lexapro.166,4,Without it I would still be counting every single footstep and rechecking EVERYTHING in my apartment.,,,,,1,1,,0,5,ssri
1111,166,lexapro.166,5,Really I only wash my hands like 100x a day now.,,,,,1,,,0,5,ssri
1112,166,lexapro.166,6,It's great!,,,1,,,,,0,5,ssri
1113,167,lexapro.167,1,"Dry mouth, weight gain, slightly moody, irritable.",1,,,,,,,0,5,ssri
1114,167,lexapro.167,2,I began taking Lexapro after giving birth to a premature baby.,,,,,,,,1,5,ssri
1115,167,lexapro.167,3,"I was in therapy as well, but the post partum floored me!",,,,,,,,1,5,ssri
1116,167,lexapro.167,4,I began taking 10mg and then gradually brought it up to 20 mg last year.,,,,,,,,1,5,ssri
1117,167,lexapro.167,5,What a difference!,,,,,,,,1,5,ssri
1118,167,lexapro.167,6,I recommend Lexapro very highly.,,,,,,,,1,5,ssri
1119,167,lexapro.167,7,"I've taken Prozac in the past, but the side effects were too much to handle.",,,,,,,,1,5,ssri
1120,167,lexapro.167,8,"My mind is now clear, my thoughts are in check, and I no longer have post partum.",,,1,,,,,0,5,ssri
1121,167,lexapro.167,9,I continue to take it because I was diagnosed with clinical depression 9 years ago and I don't plan on stopping.,,,,,1,1,,0,5,ssri
1122,167,lexapro.167,10,"If I have to take it for the rest of my life, then I will.",,,1,,,,,0,5,ssri
1123,168,lexapro.168,1,I have found myself waking up every 2-3 hours and general fatigue during the day.,1,,,,,,,0,5,ssri
1124,168,lexapro.168,2,Loss of appetite.,1,,,,,,,0,5,ssri
1125,168,lexapro.168,3,"Since starting Lexapro about a month ago, have found myself extremely constipated, which I am assuming is a side effect.",1,,,,,,,0,5,ssri
1126,168,lexapro.168,4,Also lack of sex drive.,1,,,,,,,0,5,ssri
1127,168,lexapro.168,5,"After listing all of the side effects, it may sound funny to say this, but I have loved Lexapro.",1,,1,,,,,0,5,ssri
1128,168,lexapro.168,6,I have been on Effexor and Wellbutrin XL as well as multiple anti-anxiety and anti-seizure drugs over the past year and a half.,,,,,,,,1,5,ssri
1129,168,lexapro.168,7,My mental health has been awesome.,,,1,,,,,0,5,ssri
1130,168,lexapro.168,8,barely any anxiety or major depression symptoms which has made it easier to deal with the physical side effects.,1,,1,,1,1,,0,5,ssri
1131,168,lexapro.168,9,I would highly reccomend this drug.,,,,,,,,1,5,ssri
1132,169,lexapro.169,1,"upset stomach, head was foggy but went away after few weeks , nights sweats, loss of memory seems to be ongoing (short term memory).",1,,,,,,,0,5,ssri
1133,169,lexapro.169,2,all the articles i have read in here are mostly based on short term results.,,,,,,,,1,5,ssri
1134,169,lexapro.169,3,i dont think most people have taken it long enough to form objective opinion about it .,,,,,,,,1,5,ssri
1135,169,lexapro.169,4,"i have taken it for 2 years and feel great, very little to no anxiety at all, some weight gain.",1,,1,,1,1,,0,5,ssri
1136,169,lexapro.169,5,"i not fixated on stupid things that dont really matter,just got over battle with kidney cancer, ok now and loving life, people , dont sweat the little things in life that we dont have any control over, your just waisting brain cells.",,,1,,1,1,,0,5,ssri
1137,169,lexapro.169,6,stop and smell the roses with a loved one.,,,1,,,,,0,5,ssri
1138,169,lexapro.169,7,i also dident read anything in here about therapy while on anti-depressive meds.,,,,,,,,1,5,ssri
1139,169,lexapro.169,8,their designed to be taken ( WHILE YOU ARE IN THERAPY) not just for casual everday drugs .,,,,,,,,1,5,ssri
1140,169,lexapro.169,9,"Lexapro has helped me in my relationship with my wife of 25 years and 2 beautiful children (who by the way have inherited my anxiety, they are both on low doses of lexapro and doing great.",,,1,,,,,0,5,ssri
1141,169,lexapro.169,10,"one more thing that really gets my attention in reading these articles , everyone keeps",,,,,,,,1,5,ssri
1142,170,lexapro.170,1,No bad side effects.,,,,,,,,1,5,ssri
1143,170,lexapro.170,2,Just feeling good.,,,1,,,,,0,5,ssri
1144,170,lexapro.170,3,Greatest stuff ever.,,,,,,,,1,5,ssri
1145,170,lexapro.170,4,I feel like the weight of the World has been lifted off my shoulders.,,,1,,,,,0,5,ssri
1146,171,lexapro.171,1,No bad side effects.,,,,,,,,1,5,ssri
1147,171,lexapro.171,2,I felt like a functioning human being for the first time in years.,,,1,,,,,0,5,ssri
1148,171,lexapro.171,3,I know a lot of people whose lives have been changed by Lexapro.,,,,,,,,1,5,ssri
1149,171,lexapro.171,4,It's too bad a lot of insurance companies won't pay for it.,,,,,,,,1,5,ssri
1150,172,lexapro.172,1,After taking this medication 2.5mg for 2 days my feelings of shock and depression are subsiding and I am feeling better.,,,1,,1,1,,0,5,ssri
1151,172,lexapro.172,2,My fiance of 5 years dumped me with no warning and went back to his x-wife.,,,,,,,,1,5,ssri
1152,172,lexapro.172,3,We were supposed to get married next month.,,,,,,,,1,5,ssri
1153,172,lexapro.172,4,I was given this medication in combination with Zyprexa but didn't care for that drug at all.,,,,,,,,1,5,ssri
1154,172,lexapro.172,5,"Zyprexa made me have memory lapses and made me feel like I was high walking around smiling all day,totally fake, Anyway.",,,,,,,,1,5,ssri
1155,172,lexapro.172,6,"I would recommend Lexapro, o",,,,,,,,1,5,ssri
1156,173,lexapro.173,1,"No side effects, possible weight gain, but am unsure if this medication is causing it.",,,,,,,,1,5,ssri
1157,173,lexapro.173,2,"GAD is generalized anxiety disorder and depression, is well, depression.",,,,,1,,,0,5,ssri
1158,173,lexapro.173,3,"I am sleeping better than ever before, no pounding heart.",,,1,,1,1,,0,5,ssri
1159,173,lexapro.173,4,"My follow through is great, where as I used to be flaky and couldn't be counted on, Lexapro has changed all that - now I'm dependable",,,1,,1,1,,0,5,ssri
